Category,Review
barbers,Great Barber shop with cool people. Whole team is down to earth and can work with any style you are looking for. Isaac has been cutting my hair for over 2...
barbers,"Been going to David's for over a year now and absolutely love it. I don't even have a regular barber, I just go in and take whoever's available and they..."
barbers,"Moved back into the city Jan 2019 after being in Florida. For 6 years. 

A friend of mine recommended Sean and haven't gone anywhere since and don't plan on..."
barbers,"I'm sitting here waiting, nothing new... I end up always waiting. Rain, sun or a frigging snowstorm! Makes no difference. But now I have to add COVID 19...."
barbers,I absolutely LOVE Miracles Barbers! I have been coming here for over a year; Rod is my guy!!! He is incredibly talented and thorough; he knows how to cut a...
barbers,"I can't say enough about this place ,everybody was so friendly and warm and very inviting . I was a little nervous because I'm very picky about my hair and..."
barbers,I had an excellent experience here! Came in on a Monday evening and was seated almost immediately - which was unexpected as I didn't have an appointment....
barbers,"Best in the business.
They know how to cut hair.
Using them for 4 years now, just perfect every time.
If I cut my hair elsewhere, the result isn't as..."
barbers,"I'm missing you during this #NewYorkPause, Rudy! 

You're the barber in town and I will be back with 'tbd-months of growth' whenever that day..."
barbers,Chelsea Gardens Barbershop is the best barbershop I've been to in the city! You get an amazing cut with great service at a really good price. Arthur is my...
barbers,"Russell did a great job. He took appropriate measures given the re-opening after the lockdown. Highly recommended if you are looking for an affordable,..."
barbers,I have been getting my haircut here for over 8 years and cannot say enough positive things. All of the barbers (I have used roughly 4 or 5) do an excellent...
barbers,"My Twin needed a haircut very badly, we got here right before they were supposed to close and the barber couldn't be any nicer. He stayed past 7:30 to do..."
barbers,"This place is super clean professional, covid safe. Max is the kitties titties, been cutting my hair looking like I can bag the baddies, backstabbed my own..."
barbers,The last time I got my hair cut was sometime in February due to the pandemic. After six months I was looking homeless. Thank God Max was there to rescue me....
barbers,"Great shop, take int great care to follow the rules the city set out for COVID, I got a great cut as did my two year old, they did a much better job than I..."
barbers,I've been a customer at Benny's since they opened their doors - 10+ years ago. The service is top notch. Everyone is personable. It's really nice to go...
barbers,"This place is amazing! Great price, nice barbers! First time today, but this is my new spot! 
Victor is great!"
barbers,This place rocks!! Super nice people and always high quality cut. I will keep coming back!!!
barbers,"I have gotten my hair cut at Otis and Finn a number of times, this was my first cut in a few months due to covid.  This cut with Corren reminded of me why I..."
barbers,Hunter probably gave me the best haircut I've ever had in New York. Enough said.
barbers,Corren Smart was my barber and he just gave me exactly the haircut I wanted.  I was changing it up from a little longer style to something shorter and more...
barbers,"He: My usual barber, in Manhattan, was closed due to the ""Pandemic."" So I decided to look locally. George's was in my area and I tried them out. I asked..."
barbers,Emmanuel hooked me up! Very professional and personable. Looking forward to going back!
barbers,First time here in Best Barber shop ever so clean so professional if you want to grow your beard and grow it the right way this is a place to come!
barbers,Ryon is an absolute gentlemen and a master at his craft. Please note: I was a total pain in the arse and he remained professional and courteous until I was...
barbers,"This is my go-to in New York. If you are just looking for a cheap haircut or like Sports Cuts, you are not going to like this place. If you have ever been..."
barbers,"Good haircut. Disingenuous experience.

I've gotten my haircut at this place 3x. They've always given me a good haircut, but I've been really disappointed..."
barbers,"This place is so sick! Good haircuts, fun staff and not to mention the snots... lol. I came from Los Angeles looking for a salon and it was my first time at..."
barbers,"The first time I visited this place, I got a cut with Mark which was decent 

The second time I got a cut with Avi(since Mark seemed to be on vacation); the..."
barbers,"I have mixed (mostly positive) feelings about this place.

The good:
- These guys and gals throw down the best fades. The attention to detail is unmatched...."
barbers,I have a photo studio around the corner we and I've been getting my hair cut here since Robert opened the place 8+ years ago. He and his staff are awesome...
barbers,"No longer safe to go here.  The owner takes childish pleasure in voyeurism as the locals take out their frustrations in front of his window.

Save yourself!"
barbers,"The best barber experience in BROOKLYN!

The owner & staff are SUPER friendly, you get a shot of tequila, vodka, or the smoothest whisky with your..."
barbers,I finally got a haircut yesterday after quarantine. I had not gotten a haircut since March and decided to go to B&H barbershop. I've read the great reviews...
barbers,This is my first review on a barber shop. I'm usually just okay with the haircut I come out the shop with and never satisfied enough to leave a review. The...
barbers,"I am Yuriy s customer. I like his style. He takes his time to do an excellent job from his heart. Great experience. Love it.
Isabela"
barbers,Sam Jr. does an excellent job and keeps you laughing the whole time. He also takes great care to make sure that his work station is kept neat and tidy and...
barbers,"I forgot to pack my razor for my 2 week stay in NYC; I needed a beard shave and a haircut badly.  I looked at Yelp and this place popped up.  When I called,..."
barbers,I'm not going to lie I was a little skeptical at first but damn does this place know what's up. I got an awesome cut here and have found my go to stylist...
barbers,"Got this haircut last year, was in need of a quick, clean shave and fade. It ended up exceeding my expectations and no barbershop has done me good like this..."
barbers,"Tiny little barbershop that is quite busy.

Haircut:  N/A, got a straight razor shave. Very well done and would highly recommend it to anyone local or..."
barbers,"This place is definitely the best in Midtown. Everyone is always friendly, welcoming, accommodating and all around just fantastic knowledgable barbers. I..."
barbers,"Had a great experience at Village Cuts! Gregory gave me a trim, line touch-up, fade & design in my undercut as well as a trim & texturing to the top. He was..."
barbers,Hey guys I recommend this place it's a Best haircut in New York City highly recommended
barbers,"It was great to catch up with Gregory today for a haircut, awesome experience as always.  Same great service, barbershop banter, and good people.  The place..."
barbers,"I've been going here for years now. Yuri and Alex are experienced, friendly, and quick. I'm always happy with my cut. This place is a bit of a neighborhood..."
barbers,"Now, let's face it, after 4 months your hair looks like crap. Our pals at Hollywood 2002 are back in business by appointment or, if idle, for walk-ins...."
barbers,One of best haircut I got in the city. Yuriy is very talented guy and he takes into account your face shape to make it a great cut. I am extremely happy...
barbers,"Love this place. I got my hair cut by Vlad today. I look like a million bucks. Seriously, this is the best cut I've had in a while. 

Check this place out..."
barbers,Great location and good shop with all the necessary amentities. But my barber on a Monday afternoon (Eddie) was unfortunately an amateur. Showed him...
barbers,"Got an awesome haircut for a reasonable price. 

Came in at lunch and had a meeting in 30 mins.  Was initially going to make an appointment for later in the..."
barbers,"I've been coming here for years and I don't give 5 stars often, but this place has yet to disappoint me. Every haircut has been great and every barber does..."
barbers,"The Dominican guy that was stationed next to the cash register in June, gave me the best haircut of my life.  I moved to Florida the week after, and got an..."
barbers,"Just a note that if you don't like dogs, don't bother coming here. They had two dogs, a Boxer and a very friendly/hyper French bulldog (I believe.)

This..."
barbers,"It's the annual holiday trip to the big city. It wouldn't start right with out going to get a shave and haircut
from Angela at Brand New Cuts. 
This is an..."
barbers,"Stopped in for a haircut and shave. They did a good job, fast and polite. Different than their website suggests, nothing fancy, just barber chairs. Shave..."
barbers,"Nice staff, pleasant, but I'm sad to report that the haircut was terrible. I gave specific instructions on what I wanted, which was then disregarded and my..."
barbers,"Very friendly courteous service and staff.  Dylan D'Angelo, did a great job knew exactly what to do. Appreciate all the extra precautions he took while I..."
barbers,The staff at Blind Barber are super friendly and professional. Jason has given me one of the best haircuts I have gotten in years and it's safe to say he's...
barbers,Jeremy does an amazing job each and every time and everyone there is very friendly and easy to get along with. Glad to be able to go back after covid!
barbers,Found mike on yelp as i really needed a haircut ASAP! He was nice and welcoming when i walked in so i gave him a shot. I am content with my haircut and look...
barbers,"Earlier this week, I took a chance based on Yelp reviews and stopped by Mike's after work for a cut.  Mike has a chill vibe and gave me a great cut...."
barbers,Mike does a great job. Friendly with good conversation. Clean and well maintained. Not much more else to add. Happy I found him.
barbers,"Shout out to Nick!

I love my new cut. It definitely met my expectation. Nick knows what he was doing. He's also a super nice guy to chat with. That's..."
barbers,Nick was awesome. Fun to chat and have great cut.  25 bucks for a cut in NYC. Hell yeah. And Raff was super funny. I'm a fan. Will definitely come back if I...
barbers,"Coming here for for over a year. Love this spot, best fades in NY. John and Manny are my go to guys. Very friendly environment, always fun conversations and..."
barbers,"Edy is an amazing barber and I highly recommend him if you are looking for an experienced barber at an affordable price (~$20, no wash). 

Due to covid,..."
barbers,My man can cut and it's the best quality for the price. I used to go to chinatown for a cut (messlook) and it's was double the price. Edy can do the same /...
barbers,"I was in need of an emergency trim and female hairdresser was precise, efficient, and fast.  She did a great job all in 15 min and my haircut was just as..."
barbers,"After trying a couple of other local shops, I found this awesome place and have been coming here for two years for my regular haircut. Smart barber is a..."
barbers,I was so impressed by the consultation Eli gave me prior to cutting my hair. I came to him 4 weeks after a bad haircut at another barbershop and he was able...
barbers,"After moving into the city I hopped around from barber to barber, struggling to find someone who wasn't trying to get me in and out the door as quickly as..."
barbers,"I've lived in NYC for decades, and moved around within the city quite a bit. I'm pretty picky about my haircuts, and have tried many places over the years..."
barbers,"Earlier in the day, I went into a salon because the barbershop near my friend's place was closed. I asked the guy for a skin tight medium fade and he didn't..."
barbers,"HORRIBLE experience!!!

The old lady cuts my hair, doesnt  speak much English, very hard to communicate. The owner (Albert) is very rude and aggressive...."
barbers,"Yuri's the best! I've been going to him for 4 years, and was so worried I wouldn't be able to find him post-lockdown. He's now at The Kinsman, and still..."
barbers,"Yuri is the best - hands down.  We were talking recently and I realized I had been coming to Yuri for over five years now. 

His work is always great. His..."
barbers,This is a recently renovated and redesigned shop. Modern and open space - especially great during the pandemic as you aren't too close to other people...
barbers,Antonio is the best stylist and this is also a beautiful salon with first rate service. Super safe and clean during the pandemic. I appreciate that they...
barbers,"After changing a handful of colorist & barbers, I finally found the men's hair grooming specialist who can handle my resistant and coarse Asian hair at..."
barbers,"Excellent service! 
They are taking all the necessary measures to make sure everyone is safe."
barbers,"Look, you're on here because you aren't sure where to get a cut. Stop all that and just go here now. I've been a regular at many types of barber shops in my..."
barbers,I had a great experience here. Super speedy (which means very little wait) but also a great haircut. The barbers who work here are so friendly and I would...
barbers,"Amazing cuts, been going to them since I moved to nyc 5 years ago. Highly recommend, friendly staff as well"
barbers,"I can't believe my original review was from 2007! If my haircuts from Meredith were human, she'd be getting her period about now. As I've aged, Meredith has..."
barbers,Thank you Meredith for the lovely hair cut. Have received tons of compliments! I don't normally leave reviews but just want to say that Mousey Brown Salon...
barbers,"So glad Mousey Brown is open! Owner Meredith Chesney is not only one of the best hair stylists in New York, 

BUT 

She also cares about her customers' and..."
barbers,"First haircut in months, these guys nailed it and were super nice! If you're looking to cut the quarantine mane definitely give them a look."
barbers,"Just moved to Brooklyn and had to find a new barber... after looking on yelp, I decided to reach out to Clever Barber and see if they could take me the next..."
barbers,"If haircut is an art, George is an artist. The amount of compliments I get every time I get a cut from here is amazing.

George likes what he does and he..."
barbers,I was looking for a barber shop that I could walk into and took cards since I didn't have cash. I happened to stumble into this gem! They were super nice...
barbers,"My boyfriend got his haircut with Sam last Sunday and it was a satisfactory experience, Sam did a great job, totally recommend him.
Definitely will go back"
barbers,I LOVE this barber shop!  I have been coming here every month since I moved to Murray Hill 5 years ago.  I always go to Sam who not only gives a great...
barbers,"Legit barbershop. I never reviewed one since it's such a subjective thing but this one is worth a shot. Stopped by here the other day, location is..."
barbers,Yuri is the man. He's been cutting my hair for 2 years and always looks flawless and takes his time to make it look pristine and follows my requests
barbers,"After reading the reviews, we decided to give this place a try, very unhappy with the experience. We went in and ask for Sal and Uri, one of guy was being..."
barbers,"It took me quite a while to find a place that could cut my 18 month-old's hair.  And after a lot of online research and asking around for recommendations,..."
barbers,So yesterday I stopped by a barbers salon to put my hair and beard in order. Among dozens and hundreds of salons in Brooklyn I chose this one. I called in...
barbers,"Just got my hair cut with Bruno, who was absolutely fantastic! Best haircut I've had in a while, I'll definitely be coming back here next time!"
barbers,"Check out new location between 7th and 8th Street on 3rd ave. 

Well done, same great cuts, wonderful stuff. Congratulations on the new venue!"
barbers,Albert is the man at St. Mark's Barbershop. He'll take good care of you. Been cutting my hair since 2010. Moved cities and still make it a point to get it...
barbers,Update: about 3 years later Albert is still my go-to barber in New York. I take the subway 30 minutes from my apartment to get my haircut with him because...
barbers,I went to the 56th street location. My first time there and Sergey was excellent and I felt they were very COVID-19 careful. Did the entire haircut with my...
barbers,"TL/DR: NOPE. Don't come here.

I'd been looking locally for a place with high ratings that was pretty close to the UWS. I booked an appointment for a beard..."
barbers,"Great cuts, never a long wait, convenient location. Sergei and Steve always exceptional service with a straight blade finish on the neckline. Thank you."
barbers,"There are no shortages of barbers in EV/Lower East Side. Even if you're not within walking distance, Ruben's East Village Barber Shop is well worth an Uber..."
barbers,Was off of work on a Monday and walking through the east Village when I stumbled across this cozy old-school barbershop.   They were very welcoming and gave...
barbers,"Came here with a reservation for a Groupon at the salon next door. Was a little late, and Ruben took me at the barbershop instead.
SO HAPPY!!  He was..."
barbers,"was fortunate to get Noel as my barber. Noel is an artist when it comes to fades, and my hair is not easy to cut.

I often get compliments and some want to..."
barbers,"My barber was out on vacation so I decided to give this place a shot. What a great place, can't say enough about Noel, great barber. He doesn't rush at all,..."
barbers,I came in here during work in the morning. Waited about 20 minutes to get a haircut. Noel was my barber and provided me with a fresh fade. Spent almost a...
barbers,"I've been going here for the last year and a half, and every time I get a great haircut. I especially loved the cut I got from Eli yesterday. Wait during..."
barbers,"I reserved/paid for Alex online only to learn he no longer works there.  

I received the worst haircut of my life yesterday.  Clippers buzzed my entire..."
barbers,"Listen, it's rare that I even have a negative experience in a place, let alone feel compelled to write a negative review of one.  But this place struck the..."
barbers,This is the only barber shop I trust with my hair. I haven't gone to a different barber since moving here and being recommended to Joey by several close...
barbers,I am beyond angry after leaving this barbershop. I asked for a trim and the terrible barber there took almost the whole side off of my beard. I am shaking...
barbers,"Pretty good haircut. Relaxed atmosphere. 
Nothing too fancy. For best cuts, you need to ask for the owner (Master barber)."
barbers,"I got my hair cut by Igor today, I've been struggling with my hair recently and Igor helped me choose the best haircut for me. I left the store very happy!..."
barbers,"I have had a cut with Mike, and the outcome has been above and beyond what was expected! Great service, comfortable atmosphere, experienced staff, and very..."
barbers,"Recently moved out to NYC from FL, where i had my trusted barber. Hadn't gotten a haircut in two months, quite frankly because I wasn't sure who to go to or..."
barbers,Since the beginning of lockdown I've been cutting my own hair and I realized enough is enough and wanted to get an actual haircut. Hadn't been here in years...
barbers,"I have been bringing my son here for a year or so but due to Covid, I started ""cutting"" his hair. The latest cut was so BAD that we had to take the plunge..."
barbers,"I happened to walk by the Chelsea location and needed a haircut badly. Thankfully Manhattan Barber Shop NYC was open on Labor Day! 

I've been accustomed..."
barbers,Arthur's got great touch...I'm always happy with each cut he gives me and I usually can take 4-5 weeks between each cut if I want to since he always gives...
barbers,"You know when you get that fresh ass haircut you were thinking of and not that other shit the half stoned barber was thinking of?

You get that fresh ass..."
barbers,"I came here as a walk-in for a shave.  

Shave's can be weird, sometimes barbers are into it other times they seem to not want to be bothered.  

I can't..."
barbers,Gabriel's touch has been going strong since 2005.  Gabriel's Shop takes excellent care of me. Always dependable last minute he will make sure you are taken...
barbers,Are you opening any time soon? My son desperately needs a haircut. You guys are significantly superior to any other barber shop.
barbers,Wow this place rocks!  Called on Labor Day and the owner told us he wasn't opening until late afternoon.  My 20 year old son was disappointed and told the...
barbers,"The best, friendliest shop in the neighborhood. Super accommodating during Covid. Everywhere else in HK is a rip off."
barbers,"I started going to Grumd when they opened shop. It's the best place, hands down, for a great cut. Back open during Covid, they've taken the proper steps to..."
barbers,I've been a regular customer for more than 2 years. Consistently great experience with professional and friendly service.
barbers,"I've been coming to this place for five years now, and it is the best barber shop in the city by far. I particularly recommend Izzy -- I'm one of his..."
barbers,"Won't find a better shop, I been coming here for years nothing but great work I never left unsatisfied"
barbers,Wow I'm surprised at the reviews here. I've been going to City Clippers II for about 2 years to get my haircut. I go a lot less frequently because I moved...
barbers,"It was great getting my first post-COVID haircut there. I've been a customer for a while, and it was nice that they maintained their atmosphere, and..."
barbers,"Ive gotten a phenomenal haircut from Moses, he took his time from beginning to end to make sure the haircut came out to my liking, and I was surprised he..."
barbers,Walking in Lower East side Manhattan and stumbled upon this gem. So my husband always goes to get his haircut with the Dominican's because let's face it...
barbers,i left nyc to go retire in atlanta but i owe them a review.  they kept the prices pretty steady.  Dr Mike charged $25 in 2013.  Like Dr Mike says about...
barbers,"False advertising on Yelp. this is not a single $ priced barbershop . it is more like a two to three $ price barbershop. 

See picture"
barbers,"Experienced barbers! Friendly vibes, great skills, and worth every penny! Came in a super bum and left as a super model!

When you stop on in, ask to see..."
barbers,Hands down the best barber shop I have ever stepped foot in.  You can feel the vibes of this place from around the corner before you even step inside.  The...
barbers,"I'll just repost this since you had my last post removed.

I am black and I went in for a haircut. Barber did a horrible job so I left a low rated..."
barbers,"I didn't even request a scissor cut, especially since they're a lot more expensive than a regular cut, but was given it anyways. Also, I specifically..."
barbers,"My usual hair stylist was unavailable due to the current pandemic, so I wasn't sure where to get a much needed cut for my sad, neglected hair. Luckily she..."
barbers,Came to the flying row for a big transformation; Wanted to chop about a foot of hair from what has always been my signature long look. Pretty much complete...
barbers,Got a really great haircut from Emily. She did exactly what I wanted (growing out layers!) and made the whole thing work.  So happy to have found an...
barbers,Been getting my hair cut here since they opened.  They understand all kinds of hair and hair lengths and they are taking good precautions for the coronavirus.
barbers,Got an iced latte and a haircut today - both were amazing. This was the first haircut I've gotten since shelter in place.
barbers,I've been getting my hair cut here for 3 years and never had anything other than a great experience. First post-covid cut was no exception and I almost feel...
barbers,Best cut I have received in a long time. I am a repeat customer. I use Dmitriy (chair 1) for my stylist.  I also see he has COVID-29 Certification. Super...
barbers,Went here for the first time on Labor Day and was given the best haircut (possibly in my lifetime). Maria gave me a detail oriented hair cut that exceeded...
barbers,"Literally gives the best haircut in the city.  You can sit and sip on Johnny walker black, and have the best time.  A true experience!"
barbers,Safe and clean barber per as CDC guidelines. You won't feel uncomfortable to get a fresh haircut during the pandemic. Avi always create such an awesome...
barbers,"Very cool little spot, fast service, and a perfect fade. I've been looking all over for someone who can do a fast clean fade, and isn't overbooked"
barbers,Great haircut and conversation. Not only does Avi make you look great but you feel great by the time you're walking out that door. Just moved to NYC and...
barbers,"a wonderful place!
great banter all around.
great cuts all around.
Doggo as master of the house wins all."
barbers,It's a pleasure coming here for haircuts and beard trims. They really take good care of their customers and treat people well and the barbers know what...
barbers,So my regular barber officially left town and I decided to hit up this place again. I initially came here in 2017 and got a cut by Lou but he doesn't work...
barbers,Never been more grateful for the incredible work of Leena at Freestyle Barber Shop than I was today when I cut my husband's hair at home for the first time....
barbers,I have been coming here for the past few months and can honestly say Lena consistently gives a haircut I am very happy with. She listens intently and has...
barbers,I have been coming here for quite some time.  I spent a lot of time finding a decent barber shop that charges $20.  I get my haircut frequently (every 2-3...
barbers,Best barber in NYC! Maybe the East Coast. Jacob has been cutting my hair for two years. Cuts just keep getting better and better. Always FRESH!
barbers,"Amazing haircut in an amazing neighborhood on ""a Chelsea Morning.""  Great barbershop, awesome managemenr - very smart businesspeople.

Thank you Marina for..."
barbers,"*Update* Wow, I really didn't expect to be THREATENED by the business owner for speaking my truth. That's pretty low. It makes me wonder why someone would..."
barbers,"Been coming here over 7 years and always get treated like a king. Art and Julie are my go-to barbers, giving the best cut, shave and scalp massage. Ahhh...."
barbers,I heard about 72nd Street Barber Shop from a few moms in the neighborhood when I was looking for a place that did toddler haircuts. I've been to some of the...
barbers,"My local barber. 
I was pleasantly surprised and I have been getting my haircut there for 6 months now. Always know what I want and deliver to expectations."
barbers,Up and running and still the BEST spot for a haircut in Manhattan.  Prices increased a dollar or 2.   This spot is still 1/2 the price of other Manhattan...
barbers,"They do women's haircuts too! $6 plus tip.

I wanted my hair trimmed an inch, and didn't want to pay full salon prices. With my limited Chinese, I told the..."
barbers,"This place is fantastic! They gave me a great haircut, the service was quick and friendly, and it was only $6! I will definitely be back"
barbers,Lello is the best authentic italian barber in NYC! The place is clean and COVID safe!! Support this business
barbers,"Best Barber ever
Professional, very good at what they do. Sharp on the appointments while taking care and time to deliver exactly what the client wants...."
barbers,Great place for a haircut and or a shave. Always receive friendly service. It's also very clean.
barbers,Went to get my haircut at this spot for the first time yesterday. I live across the street and always walk by so figured I'd give it a shot! Always people...
barbers,"Black badge tested and beyond approved.  

If you're one of my followers (thank you!), you know I don't give out 5-star ratings often and never without very..."
barbers,"First type getting a cut here with Ruben, and man is he good! First of all, you could tell he's passionate about cutting hair. I made an appointment with..."
barbers,"I would think I have a pretty basic haircut in general, but I have not been very happy with it for years.  I had my first exquisite haircut here in a very..."
barbers,"This was my first haircut since, ""you know what"".
Plans with my former Barber didn't work out, so I took to the internet, and after some 6th grade level..."
barbers,"Sadly, while this place was clean and welcoming, my experience ended in battle wounds.

My barber was very nice and we had great conversation. She really..."
barbers,Josh and Joe are amazing nice and professional gentlemen. Been going to Barbers Point now for over 2 years and both guys always leave me looking fresh to...
barbers,"I have been majorly struggling to find a decent barber...location to work/home, price, and QUALITY have all been tough. I work around soho and needed a..."
barbers,"The best cut in soho for sure. Great value as well. Joe and josh will dial you in!! 
They have built a great reputation in the neighborhood and couldn't be..."
barbers,It's like a throw back to the way barber shops are supposed to be. You build a feeling of family and are always welcomed by a friendly face. I have been...
barbers,BEST barber shop in Brooklyn. We've been coming here for years and never a bad cut. Not to mention they are great guys! Below three brothers (a family owned...
barbers,"Really good hair cut. They are polite and friendly and able to have good conversation. Very impressed with the cut, they even worked wonders with my kids..."
barbers,"reading reviews of people giving 1 star due to political stances, you people are the problem with this country"
barbers,"Biggest disappointment. A business located within Sunset Park, a Mexican community, and being Trump supporting. You are not part of the community."
barbers,"Similar review to some of the other 1 star reviews below. I've visited this business a few times prior to today, so I've been able to see what others have..."
barbers,"Clean, knowledgeable, and professional. I started with a Yelp suggestion, after my barber of 5+ years moved away. I went to the Well Connected website and..."
barbers,"I've been coming here for quite sometime and it's about time I write the deserving review of this fantastic shop.

It's such a friendly environment you'll..."
barbers,"This barbershop is full of laughs and fun with a heaping serving of  dope haircuts. My barber is Gabe; he's tatted up, gauged ears and a larger than life..."
barbers,I moved a few years ago to Manhattan's Lower East Side. I was thrilled to find Grand Cutters on Grand Street and my favorite hair cuts are by Zack. Expert...
barbers,"I've been going to Grand Cutter for over a decade now and have always walked away thrilled with my haircut. Zack and team are attentive, talented and..."
barbers,"Place is definitely solid. Coming from San Francisco, I'm used to some high prices, 20 bucks for a beard lineup, hot towel, and razor shave is fine, the cut..."
barbers,"Excellent service- quick response time- very polite- clean shop- a perfect cut.
ATM machine, water and masks available."
barbers,Recently moved to Bushwick and stopped here on a whim as my normal barber is in Park Slope. Definitely do not regret it! Quiet night in the shop and the...
barbers,Really satisfied with the haircut and Michael's service! He also recommended this water based hair styling product that I've been liking a lot too.
barbers,"I have been going to Neighborhood Barbers for close to 10 years. I remember googling for best barbers in NYC and a lot of them were pricey, unknown and not..."
barbers,"Great. Solid. Haircuts.

That's what this place does best. Andthey do it every damn time. 

Every single barber there is top talent (although I have to give..."
barbers,I have been coming to Neighborhood Barber for 6 years now. I used to live on the same block but have since moved 9 blocks away and STILL will walk by...
barbers,"First haircut in 8 months due to the Covid lockdown. Called and spoke to several, visited a few in the area. This is expensive hair. Usually only touched by..."
barbers,I loved the care and time Maria put into my haircut. It was much needed since I hadn't gotten mine since March due to Covid. I have long thick hair and...
barbers,"I've visited the same shop near my office for 6+ years but desperately needed a cut close to home due to COVID. Maria was skilled, thorough, and friendly. I..."
barbers,do yourself a favor and go get a haircut by Alx at this shop! She's been my barber for years and every time my cut is perfect!!
barbers,"Edo no longer works here unfortunately, but I had Vinny recently who was great. I showed him a picture and he gave me a great cut

I just really liked going..."
barbers,"Came in today in a flurry because the shop I was going to go to was closed for some reason. In a panic, I hopped onto Yelp and saw that Made Man was a few..."
barbers,This crew is awesome. Tony cuts my hair and he does such and amazing job. He deals with me and my specific needs.   I leave there looking so much better....
barbers,"DO NOT GO HERE IF YOU CARE ABOUT HOW YOU LOOK. 

I was going to get a haircut at Elegant Barbershop on 4th street but they were really busy and I didn't..."
barbers,"I have tried out all the barbers there at least once and all them do a phenomenal job, but jay is my man! The best barber I ever had, very consistent. I..."
barbers,"Today I had the best haircut I've ever received in New York at The Mens Lounge. 

I've spent the last 5 years getting mediocre haircuts through NYC. After..."
barbers,"Come get your salad tossed with a mediocre haircut on the side. 

Most of their profit comes from the flattery they'll give you. 

With a lack of skill,..."
barbers,"They'll get more stars when they update the prices on their website. 
You also have to know which barber to go to. Some are inconsistent."
barbers,"There's a sense of anxiety going to the barber during COVID-19. Being inside for 30+ minutes isn't conducive to social distancing. However, Quality Cuts on..."
barbers,"Fantastic haircut! My first since this Covid-19 shutdown. Thank you sooo much, great service, everyone taking the proper care to prevent the transmission of..."
barbers,"Love this place. Both of my son's get their haircut here. There are several similar places in Park Slope & they all seem to have the same concept. Quick,..."
barbers,"Alex, the owner, has always been phenomenal both with conversation and the haircut. I go in every 4 weeks and am always happy with the service. 

I've tried..."
barbers,"Roman gave me a great haircut and provided valuable insight as to the best haircut for my specific hair and head shape. I appreciated the clean, modern and..."
barbers,Mr. Roman has been cutting my hair for roughly 4 years. Always comes out great with amazingly fast service. Really never disappoints
barbers,"I think this place is permanently closed, which totally sucks. Anyone know how to get in touch with the stylists?  Specifically Ivan or Tenzin?"
barbers,"I love the staff, especially the front desk women. They are terrific. So I feel bad about leaving this review.  but it's only fair based on the bad quality..."
barbers,"I've got to update my review to 5 stars now that the online reservation management system functions.  

While it is still a little cumbersome in that you..."
barbers,"When I moved out of state, I changed my doctors, mechanic, gym etc.  I have 3 barbers within a couple of miles of my home.  We still drive 150 miles round..."
barbers,"I lived in NYC thirty years getting terrible haircuts, trying to fix them with blow drying and goop and wanting to scream.

Then I went to Ruben, and now..."
barbers,"I've been here twice for a cut and both times, I have been happy with the outcome. Ruben is your guy. He is THE guy. Someone once told me that some royal..."
barbers,"Very highly recommended

Been going there for 3 years now and am very happy with their service, and it stems from Sergey's professional and friendly..."
barbers,"Yikes. 

My boyfriend spent two hours at this barbershop, had three barbers work on his hair and beard, and came out with a red patch/nicks on his neck and..."
barbers,"Came here after work, told them I had a lot of bad experiences at barber shops and that it feels like I'm always gambling with my hair.  The guys were..."
barbers,Alex is still rocking! Note that the haircut post Covid-19 closure is now $15 and you need to wait outside but Alex is still doing the same great job....
barbers,Alex is amazing. Plain and simple. He gives the best haircut in Astoria and all for $11! He makes you feel like you've known him for years and really takes...
barbers,"Great old school Astoria barber shop.

I walked in on a Monday at 2. Alex asked if I could wait as there was a guy in the chair and 2 call in appointments..."
barbers,Been in search for a solid barber for about 2 years now and finally found Vivian. Having a safe space for people to come as they are and get whatever...
barbers,I can't speak high enough of Cowlick! I scheduled an appointment to get a trim after cutting my hair short for the first time a few months ago. Leah took...
barbers,Just stepped out of my first cut here. Great establishment with lots of safety precautions to prevent the spread of COVID. Leah cut my hair and did a great...
barbers,Got my haircut in Sculptures with Franky regularly up until March. After not going for months (Covid) and deciding to move away I said I'd drop in for a...
barbers,"Update: Two and a half years later, a cross-country move and back again, and I'm still a loyal Sculptures customer! Franky has been making me look fly for a..."
barbers,Sculptures is open again as of yesterday and I just got a great haircut today with Jesus. Glad to see these guys are back as they give the best cuts in...
barbers,New to the neighborhood and I'm so happy I found this place. Walked in after work and got a great haircut from Joseph. Him and his uncle Gabriel are super...
barbers,I've been taking my son to get his haircut here since he was 3.  At first he was very anxious and scared about having his hair cut.  Daniel put him right at...
barbers,"These guys are great. Been coming here for the past 4 years, and I moved out of the neighborhood two years ago. Often no wait and very consistent, probably..."
barbers,"Having lived in the neighborhood for many years I've been coming to Fellow Barber for some time now, getting my haircut primarily by Susi - she always does..."
barbers,Robert B (@mostpremiumbarber) is just flat out the best barber ever been too. Never been able to grow my hair out before going to him. The dude can shape...
barbers,"We came to the chelsea market branch asking for a walk-in haircut, the lady was super nice told us we should go to the other branch , and that the haircut..."
barbers,"Sadly I've had to jump around the city looking for a barber, they'll all start off fine and then a few months later they either get lazy or decide to rush..."
barbers,"Staying at a hotel nearby, I was looking for a barbershop nearby to get a quick cut and beard trim. 

Everything about my experience here was phenomenal...."
barbers,"I can't tell you how happy I was to wander into this place on a broiling hot June afternoon, Tuesday, June 19, 2018, as I was walking all over NYC, a..."
